n,k,a,eta,defect,ratio_sqrt,ratio_linear,rank,eig_cond,trial,seed
3,2,0.003,0.003370604978433174,0.000133215168478952,0.0022945617486038916,0.039522628528507395,2,2.3469091010983125,575,20260602
3,2,0.003,0.004439239538918433,0.00011780814477265043,0.0017681578230150832,0.02653791122101804,2,2.2653477670105615,576,20260602
3,2,0.003,0.005881892721171669,9.438684862872915e-05,0.001230702085607689,0.016047019743999573,2,2.3910024094739146,577,20260602
3,2,0.003,0.004214904465200451,0.00013503429221385922,0.002079937115258859,0.03203733164742971,2,2.253876566561069,578,20260602
3,2,0.003,0.005624903617152311,0.00012086437825911878,0.0016115388501543755,0.0214873687596283,2,2.2695234710568624,579,20260602
3,2,0.003,0.004599044914814572,0.00010562346133257348,0.001557494673006277,0.022966390476495725,2,2.321631726205422,580,20260602
3,2,0.003,0.005118696564010187,0.00018697755594506378,0.002613423463873311,0.03652835318657339,2,2.661235996011233,581,20260602
3,2,0.003,0.004396964990015673,5.482882552623353e-05,0.0008268608684714535,0.012469697996398669,2,2.3221442584877763,582,20260602
3,2,0.003,0.003510286378614244,0.00010063123372019486,0.0016984842447455063,0.028667528191794155,2,2.3061796434320296,583,20260602
3,2,0.003,0.005182527252956283,5.230508267260099e-05,0.000726562695208833,0.010092582271084916,2,2.7461836070840002,584,20260602
3,2,0.003,0.0034553665078338,0.00020118616304512702,0.0034225598259713212,0.0582242614753051,2,2.3883824876141366,585,20260602
3,2,0.003,0.005129309505858659,0.00011940074118776184,0.001667161106405178,0.023278131501205612,2,2.321503679773648,586,20260602
3,2,0.003,0.0044184759088015295,0.00012023583173009181,0.0018088296416171774,0.027212060043279643,2,2.314809534559732,587,20260602
3,2,0.003,0.004371041991553938,0.00012061912687242452,0.0018244152386252394,0.02759505104400599,2,2.306540921839106,588,20260602
3,2,0.003,0.004961445869949655,0.00013739915139177432,0.0019506525584286713,0.027693369028566776,2,2.387649929429645,589,20260602
3,2,0.003,0.004073411252234927,0.00017586087057258566,0.002755434484687795,0.04317287395818368,2,2.85062565491492,590,20260602
3,2,0.003,0.004659677866575108,0.00014956747999965675,0.002191085018852187,0.032098244617409524,2,2.5373368319618375,591,20260602
3,2,0.003,0.00502727385630445,5.4634011256252955e-05,0.0007705428873585365,0.010867522402373049,2,2.2642723133646223,592,20260602
3,2,0.003,0.003958879026855369,0.0002224983038132775,0.003536230690564486,0.05620234978233552,2,2.249210765282544,593,20260602
3,2,0.003,0.004422356509236219,3.7170696639018144e-05,0.0005589511131089074,0.008405178678242262,2,2.2995310798703352,594,20260602
3,2,0.003,0.00534690735918354,8.567418223468673e-05,0.0011716519994005676,0.01602312822711201,2,2.256958746010585,595,20260602
3,2,0.003,0.0030191955387526112,0.00010935302613257926,0.001990147132771627,0.036219259312286464,2,2.2673730133695735,596,20260602
3,2,0.003,0.005429842232813792,0.0001648052101224476,0.0022365434086896023,0.0303517492877586,2,2.675159184688489,597,20260602
3,2,0.003,0.0015817821218836723,0.00016987948388499428,0.0042713740178041875,0.10739752430802071,2,2.2699431031272086,598,20260602
3,2,0.003,0.004800597245778599,0.0002118811127462289,0.003058050192135162,0.044136406763251465,2,2.2693418480531933,599,20260602
3,2,0.003,0.003252807506074323,0.0004900895086674644,0.008593027941206637,0.15066661883688678,2,2.160400086659715,600,20260602
3,2,0.003,0.002913944928734656,0.0003291555583032707,0.006097622351483008,0.11295874368023914,2,2.136214406930277,601,20260602
3,2,0.003,0.0029274885877177393,0.00019754391194968802,0.0036510354052300773,0.0674789690994808,2,2.1199073978385634,602,20260602
3,2,0.003,0.0023382269708880805,0.0005199151912807428,0.010751997985104534,0.22235445820868027,2,2.144098370133736,603,20260602
3,2,0.003,0.004511420904718202,0.0003151460748925808,0.004691970021429712,0.06985517014450812,2,2.1355940335629824,604,20260602
3,2,0.003,0.0039942852431984486,0.000491401074170058,0.007775289416400795,0.12302603450938461,2,2.1144886673961154,605,20260602
3,2,0.003,0.002979848296445518,0.00047133900400205453,0.008634482276065617,0.15817550328460897,2,2.3486804884807113,606,20260602
3,2,0.003,0.003095162635394303,0.00039611337975278035,0.007119963628259996,0.12797821194372172,2,2.1698340018497184,607,20260602
3,2,0.003,0.005571575072562571,0.00032483783671161424,0.004351887062255791,0.058302694028353,2,2.796531328176938,608,20260602
3,2,0.003,0.0019089537459816835,0.00021691445788523569,0.004964674694122959,0.11363002290748903,2,2.1582894378871456,609,20260602
3,2,0.003,0.0031288882082472773,0.0005724782612240639,0.010234437461300544,0.18296539317547286,2,2.1748985146444912,610,20260602
3,2,0.003,0.004482600992637082,0.00043885805695028453,0.006554793803020632,0.09790254757698331,2,2.1238956602397936,611,20260602
3,2,0.003,0.005806301798766764,0.0004815079498107801,0.00631907716781857,0.08292850879936184,2,2.17574025975505,612,20260602
3,2,0.003,0.0037730657904337123,0.0002935410622665478,0.004778831002752874,0.07779908397324961,2,2.435477972589573,613,20260602
3,2,0.003,0.005636823984591746,0.0002472502154343855,0.00329321012361779,0.04386339117741547,2,2.118259319765695,614,20260602
3,2,0.003,0.003776409913448949,0.0007339207454597153,0.011942894596386113,0.1943435067379734,2,2.1589467185378295,615,20260602
3,2,0.003,0.005274623296513108,0.0004828060584438866,0.006647785331197426,0.0915337515691509,2,2.611234577226017,616,20260602
3,2,0.003,0.005311427442245014,0.0003634118734255004,0.004986473162298866,0.06842075456685423,2,2.837747224106896,617,20260602
3,2,0.003,0.00326688939973946,0.0003559592510359857,0.006227777217941997,0.10895968840095231,2,2.147633790982197,618,20260602
3,2,0.003,0.004823246172134501,0.0007720670450668958,0.011116941012426461,0.16007207957316885,2,2.2324878007110565,619,20260602
3,2,0.003,0.003170040043473786,0.00017016696359693117,0.003022336913216961,0.05367975207356031,2,2.2176293494821753,620,20260602
3,2,0.003,0.004765278799604467,0.0002485138344364999,0.0036000324295601296,0.052150953781996405,2,2.6114958644953914,621,20260602
3,2,0.003,0.004295557687282548,0.0005412247998449459,0.008257867507615584,0.1259963988953749,2,2.3670040695411894,622,20260602
3,2,0.003,0.0014735844177054076,0.0006677903187350858,0.017396128554245407,0.45317411796124696,2,2.1514306992102217,623,20260602
3,2,0.003,0.002255570753856724,0.00027108735033692645,0.0057079613705486535,0.12018570017074541,2,2.152679433343754,624,20260602
3,2,0.003,0.005115277498210185,0.0007315381080066882,0.010228274042428188,0.14301044435275517,2,2.4672986973436966,625,20260602
3,2,0.003,0.0029475666417060394,0.0007402460728510205,0.013634659465240388,0.2511380276791873,2,2.2653917622587496,626,20260602
3,2,0.003,0.003613578756151173,0.0005607380975984654,0.009328059372670491,0.15517528063943686,2,2.1355383186810597,627,20260602
3,2,0.003,0.004743050535227403,0.00040432285026380905,0.005870828720763133,0.08524531780988584,2,2.300936502948625,628,20260602
3,2,0.003,0.004126903993756315,0.00043846832601022377,0.0068253675517376865,0.1062463111992894,2,2.4323315430615,629,20260602
3,2,0.003,0.004832571150977043,0.0001367773577518444,0.001967546845686044,0.02830322689075999,2,2.2003027956361407,630,20260602
3,2,0.003,0.0053662901321288965,0.0002281467914610807,0.0031144207968165087,0.04251480740765894,2,2.4502319291190013,631,20260602
3,2,0.003,0.004340295500679634,0.0004274418902023723,0.006488098467357827,0.0984822093646482,2,2.1661487539489466,632,20260602
3,2,0.003,0.0024431871268472795,0.000840885297846712,0.017012118280163493,0.34417556011430095,2,2.1527186406146592,633,20260602
3,2,0.003,0.0032630915980291974,0.000455207285260649,0.00796883017313287,0.1395018409950795,2,2.2891419944960196,634,20260602
3,2,0.003,0.002606859872885395,0.00012621866911564697,0.002472092704859526,0.04841789557945906,2,2.188929117896872,635,20260602
3,2,0.003,0.004964637482922101,0.0002771954622905236,0.003934072377466992,0.055833978461478945,2,2.131545119291819,636,20260602
3,2,0.003,0.0026603826923977197,0.0004518122547370047,0.008759633774784564,0.16982979780619475,2,2.1179723322125623,637,20260602
3,2,0.003,0.0031203151142391297,0.00017495496408240742,0.003132038140620007,0.056069646070047365,2,2.1698923854970786,638,20260602
3,2,0.003,0.004207567236363561,0.00024426126859531793,0.003765642405496095,0.05805284975230094,2,2.8514091531065877,639,20260602
3,2,0.003,0.003721044571259606,0.0004806860987354645,0.007880052784587484,0.12918041951127396,2,2.136382131142926,640,20260602
3,2,0.003,0.00542198958034845,0.00033255428471848375,0.00451630442764886,0.06133436440449813,2,2.1167273759093335,641,20260602
3,2,0.003,0.005232737473073847,0.0003148942882357571,0.004353116697921829,0.06017773485792322,2,2.5062774586021472,642,20260602
3,2,0.003,0.003376987015995004,0.00011489074502879631,0.0019770622796398143,0.03402167212506874,2,2.8894575590476026,643,20260602
3,2,0.003,0.005305326494548799,0.0007842594583430177,0.010767222982707518,0.14782491881486295,2,2.2573562621565153,644,20260602
3,2,0.003,0.003111093749829365,0.0005179085763443223,0.009285313119968176,0.16647154280475418,2,2.113986964145409,645,20260602
3,2,0.003,0.003926726865716814,0.00022191226073031348,0.003541326350277735,0.05651329168518675,2,2.35627345490961,646,20260602
3,2,0.003,0.0045668802181262295,0.00014080051492867813,0.0020835044512498876,0.030830787803418226,2,2.1768882875333646,647,20260602
3,2,0.003,0.002324320475022209,0.0004868913396689051,0.010099131934859801,0.20947685351532808,2,2.1446318632157233,648,20260602
3,2,0.003,0.002935393598199606,0.0004301913816413098,0.007940146842586246,0.14655321927020737,2,2.2110312115620427,649,20260602
3,2,0.003,0.003422081352581095,0.00042069914302279,0.007191615544745176,0.12293662823225371,2,2.146151427887337,650,20260602
3,2,0.003,0.004639990666698741,5.890226327061772e-05,0.0008647158688750738,0.012694478825864856,2,2.3023338535324203,651,20260602
3,2,0.003,0.002668419734705169,0.00039191063152691565,0.007586823364455678,0.146869934452129,2,2.1838437167376474,652,20260602
3,2,0.003,0.0018739749185993657,0.00034833657390656423,0.008046688492116337,0.18588112917056313,2,2.2477508927921708,653,20260602
3,2,0.003,0.0028956778477126524,0.0005723127633021505,0.010635509735419595,0.19764379651356265,2,2.1645579165362854,654,20260602
3,2,0.003,0.004285193676529044,0.0006189699124263483,0.00945549591152446,0.1444438592861237,2,2.27766672368527,655,20260602
3,2,0.003,0.002105069555722913,5.407548014913055e-05,0.0011786019604395346,0.025688215385624255,2,3.179334912883128,656,20260602
3,2,0.003,0.004829606150499798,0.0004592007166900236,0.0066076449552916715,0.09508036522657291,2,2.447388528120089,657,20260602
3,2,0.003,0.0045046227367672035,0.0002569507593773458,0.0038284298455186425,0.0570415713795712,2,2.7756681198285627,658,20260602
3,2,0.003,0.005346278509312651,0.0006425179232213287,0.008787381011497838,0.12018040625869574,2,2.1791888642234545,659,20260602
3,2,0.003,0.004618995501848978,0.0002660438712571248,0.003914528767992304,0.057597776648760056,2,2.1195802406109947,660,20260602
3,2,0.003,0.005471428347110002,0.000607466270406566,0.00821243245526119,0.11102517146686726,2,2.367728593527342,661,20260602
3,2,0.003,0.003977337756287743,0.00013511217462825975,0.0021423885941656384,0.033970505626448724,2,2.4704248575927363,662,20260602
3,2,0.003,0.0035253488617737554,0.0007269091841711906,0.01224275351312707,0.20619496471774745,2,2.1151429940928965,663,20260602
3,2,0.003,0.0040881237815168685,0.00036408951180677736,0.005694376128317544,0.08906029544723927,2,2.70229542877022,664,20260602
3,2,0.003,0.005112607583908203,0.0005243920236926418,0.007333897691828993,0.1025684086029117,2,2.2074134446141715,665,20260602
3,2,0.003,0.004883709071089919,0.00044507676977378056,0.006368835550671529,0.09113498844730544,2,2.131636651801694,666,20260602
3,2,0.003,0.005026130923432502,0.0006981279624278426,0.009847321898348886,0.13889967712004392,2,2.5933287580529156,667,20260602
3,2,0.003,0.00301647899172581,0.0006088268360835774,0.011085202592432711,0.20183360724659016,2,2.1139418919184516,668,20260602
3,2,0.003,0.002188036279109085,0.00015041487503322418,0.0032156111649841597,0.06874423265708804,2,2.204122454451062,669,20260602
3,2,0.003,0.003857610875229841,0.00040843263985265385,0.006575991341592539,0.10587709674794997,2,2.3262548790197037,670,20260602
3,2,0.003,0.005064782673508305,0.0006777491916793534,0.009523324895851143,0.13381604609105288,2,2.5783949353076476,671,20260602
3,2,0.003,0.005335941415539928,0.0002942377783787338,0.004028031947727765,0.05514261785592725,2,2.890049472032108,672,20260602
3,2,0.003,0.005110147028995575,0.00041427735542449843,0.005795280980699916,0.08106955691760727,2,2.150830864807971,673,20260602
3,2,0.003,0.0048492499157328905,0.00019961970884651312,0.002866593649058217,0.04116506930254669,2,2.6877726693144117,674,20260602
3,2,0.003,0.003439818526888523,0.0006456554807574866,0.011008624955409758,0.18770044864590932,2,2.147053448485434,675,20260602
3,2,0.003,0.004803412764706322,0.0009255483158682303,0.013354392638924907,0.19268556778397491,2,2.6156405473516693,676,20260602
3,2,0.003,0.0034907405268505345,0.00048275977802741813,0.008170945144435612,0.1382972393147137,2,2.1258080348343023,677,20260602
3,2,0.003,0.003316543915793311,0.0004758338593190975,0.008262518903297694,0.14347280524560127,2,2.226659339925746,678,20260602
3,2,0.003,0.0036821766179214372,0.0005440683449626056,0.008966049878598316,0.1477572646337992,2,2.1136225578582675,679,20260602
3,2,0.003,0.004188630030381041,0.000511613051516496,0.007905068070459828,0.12214328976435151,2,2.321487593816926,680,20260602
3,2,0.003,0.0039130248720494545,0.00024126937347850234,0.003856966726256725,0.0616580219568441,2,2.275268805810991,681,20260602
3,2,0.003,0.0033897018188839573,0.0005059048784618128,0.00868936657745429,0.149247605097129,2,2.2193621494791635,682,20260602
3,2,0.003,0.005185787122312217,0.0002108944300346584,0.002928584552197523,0.04066777618527189,2,2.4732687712796473,683,20260602
3,2,0.003,0.004013582810332433,0.00046366974639547835,0.007318846621565893,0.11552514755689668,2,2.2343705588001574,684,20260602
3,2,0.003,0.0034851704564804837,0.0004280337679697473,0.00725046766903414,0.12281573406943179,2,2.221496841952734,685,20260602
3,2,0.003,0.0031783120411452417,0.00029896912255459083,0.005303078674654754,0.09406537768609505,2,2.4347243236633798,686,20260602
3,2,0.003,0.0034718746711463865,0.00037668975682843574,0.006392957113565958,0.10849750999337071,2,2.115373551063267,687,20260602
3,2,0.003,0.005204669495463962,0.0010865931000856766,0.015061574167918255,0.2087727378333394,2,2.4956734804944087,688,20260602
3,2,0.003,0.004127613646974089,0.0005109587712336204,0.007953098090533517,0.12379035804579215,2,2.115954960710082,689,20260602
3,2,0.003,0.0043977189748194544,0.00045841139220267305,0.00691260379202723,0.10423844607339713,2,2.1950655343342844,690,20260602
3,2,0.003,0.0052579307242779,0.0006576245574736215,0.009069233690439047,0.12507288360364174,2,2.276730266063442,691,20260602
3,2,0.003,0.005139986947477213,0.00012106075057689486,0.0016885827724995657,0.023552735019359027,2,2.6678644192655887,692,20260602
3,2,0.003,0.0033966671490992654,0.0002473865636001077,0.004244725520816361,0.07283214773214094,2,2.1253588780255623,693,20260602
3,2,0.003,0.004208892033983188,0.0007790126356588178,0.012007721575640595,0.18508734112658626,2,2.354430873473106,694,20260602
3,2,0.003,0.004773646542975275,0.0004187966835712788,0.006061472012644987,0.08773097878131861,2,2.312495766118747,695,20260602
3,2,0.003,0.0029757852457923365,0.00030429182349888377,0.005578141023714253,0.10225597560480633,2,2.1854820752130504,696,20260602
3,2,0.003,0.0047114097742884595,8.873440094747236e-05,0.0012927560603755326,0.01883393828991949,2,2.179422812552547,697,20260602
3,2,0.003,0.005359020933225089,9.247146533416342e-05,0.001263179337072251,0.0172552909358601,2,2.127139216311925,698,20260602
3,2,0.003,0.0034681373085821724,0.0001978346283006918,0.003359341612260144,0.05704348204759218,2,2.1818931083740694,699,20260602
3,2,0.003,0.0021514908760750344,0.0002072289799121239,0.004467666378263478,0.09631878164883126,2,2.1389402414611896,700,20260602
3,2,0.003,0.003587501354024808,0.00034013064113565917,0.005678710394287402,0.0948098990273739,2,2.6657090440972375,701,20260602
3,2,0.003,0.002479514377490772,0.0010128440735548633,0.020340390005694063,0.4084848560466283,2,2.1117785980670396,702,20260602
3,2,0.003,0.0030660583733401574,0.00021799141983017495,0.003936852925831162,0.07109826144395795,2,2.1631069709205883,703,20260602
3,2,0.003,0.002773484353458797,0.0003879382065089686,0.007366304946364794,0.13987394809895828,2,2.1326474209381496,704,20260602
3,2,0.003,0.002415112692636918,0.00038738816042710006,0.007882748004200576,0.1604016912370801,2,2.125987510911059,705,20260602
3,2,0.003,0.00453971639337429,0.00028673661951984694,0.004255678386318882,0.06316179132651076,2,2.1309548824493163,706,20260602
3,2,0.003,0.003126066117110403,0.00041759810204560193,0.007468948012511078,0.13358581885389267,2,2.1369361383224477,707,20260602
3,2,0.003,0.004578240086389674,0.0008139461729453672,0.012029467514697594,0.1777858210986117,2,2.140789646399946,708,20260602
3,2,0.003,0.0024261551049818758,0.00017814663637559394,0.0036167487975542773,0.07342755457381393,2,2.2105836962229186,709,20260602
3,2,0.003,0.00387333223141079,0.0005323552409778132,0.00855380132939892,0.13744115122908335,2,2.224470092554599,710,20260602
3,2,0.003,0.004099433868944465,0.000265601807056068,0.004148289746592897,0.06478987478445553,2,2.117914059642851,711,20260602
3,2,0.003,0.004991698303968836,0.0003886960755330159,0.005501561743291769,0.07786850323545566,2,2.132513141183174,712,20260602
3,2,0.003,0.0035226760946705724,0.0006245344492304342,0.010522526856864478,0.17728977415076203,2,2.1368311083202274,713,20260602
3,2,0.003,0.004874079133074907,0.0004917429751280754,0.0070435544541455515,0.10088941145644671,2,2.4317257733916566,714,20260602
3,2,0.003,0.00482425843494769,0.0010238806150101563,0.01474124072208546,0.21223585527529026,2,2.374111464229982,715,20260602
3,2,0.003,0.0032332511655786354,0.00046545328482834933,0.008185710444921829,0.1439582825434627,2,2.1492125977422756,716,20260602
3,2,0.003,0.002692609127919552,0.00036566716548675854,0.007046919468255969,0.13580402803183386,2,2.121308588400451,717,20260602
3,2,0.003,0.004125188371094208,0.00037114741786894767,0.00577862551774442,0.08997102301306562,2,2.1630507820193103,718,20260602
3,2,0.003,0.0034217426413162932,0.00014924571438539345,0.0025513979260669687,0.043616873046881416,2,2.1348886840666474,719,20260602
3,2,0.003,0.004634635634438877,0.00014114274062373172,0.0020732455782465796,0.030453902260392064,2,2.2915215260206923,720,20260602
3,2,0.003,0.005296057075026296,9.330357957969417e-05,0.0012821002277010212,0.01761755552440509,2,2.292381239665985,721,20260602
3,2,0.003,0.0034218072933492726,4.2492975687284e-05,0.0007264226397760482,0.012418284270383849,2,2.4727518908028925,722,20260602
3,2,0.003,0.004848266119638642,8.044212223793073e-05,0.001155288085988917,0.01659193622068055,2,2.333771027660991,723,20260602
3,2,0.003,0.005630856793217553,6.285642535313152e-05,0.0008376497011771275,0.01116285277026455,2,2.3222111155370526,724,20260602
3,2,0.003,0.005198023580952041,6.051737529262668e-05,0.0008393845307888269,0.011642381830353807,2,2.290429933003484,725,20260602
3,2,0.003,0.004007414505441492,9.067764749323207e-05,0.001432412530548825,0.022627469000300535,2,2.331247427948302,726,20260602
3,2,0.003,0.00436610832770881,2.6674117176766204e-05,0.0004036851756021204,0.006109357618885261,2,2.370158632092538,727,20260602
3,2,0.003,0.004371732453347484,7.870864482404876e-05,0.001190407480033169,0.018003993991851142,2,2.297186021123714,728,20260602
3,2,0.003,0.005355938096415614,0.0001718790618643174,0.0023485791454321762,0.03209130851966811,2,2.3370835158965333,729,20260602
3,2,0.003,0.003968740316305808,3.668144437105106e-05,0.0005822641972465991,0.009242591212214905,2,2.400737003487978,730,20260602
3,2,0.003,0.004150228441971632,5.0907574418523725e-05,0.0007902170640004452,0.012266210193080185,2,2.2981020604139046,731,20260602
3,2,0.003,0.0037640141665682253,7.532799799417418e-05,0.0012278089664098156,0.020012676536457667,2,2.298817525962815,732,20260602
3,2,0.003,0.004887712650324259,6.292351117849354e-05,0.0009000364867058143,0.012873815561624535,2,2.3424232576850046,733,20260602
3,2,0.003,0.0048975529484068265,3.614422270644476e-05,0.0005164750181375159,0.007380057568995241,2,2.2945839934438554,734,20260602
3,2,0.003,0.004523156671821096,0.0001335542317350848,0.001985806088594723,0.029526775529823447,2,2.317064763439646,735,20260602
3,2,0.003,0.004053811357490368,6.640753466569756e-05,0.0010430030780666799,0.016381505898885512,2,2.537490362622435,736,20260602
3,2,0.003,0.0037041724740653377,0.0001253081366405066,0.0020588925014802494,0.033828915234873136,2,2.5985791077020326,737,20260602
3,2,0.003,0.003246610200537424,9.184530629267987e-05,0.001611914093170434,0.028289600728007434,2,2.5221515511201344,738,20260602
3,2,0.003,0.0053417236504271146,0.00012594763663949728,0.0017232540757291404,0.023578089186516927,2,2.4836766108669504,739,20260602
3,2,0.003,0.004926398294045911,8.761821685667408e-05,0.001248330696313715,0.017785451282445075,2,2.6409299455353006,740,20260602
3,2,0.003,0.00570463819783216,9.282507961193363e-05,0.001228998287032838,0.016271860965206948,2,2.380616096956383,741,20260602
3,2,0.003,0.00454571681262498,5.545047257544469e-05,0.0008224396951052623,0.012198400133822708,2,2.3622753602137982,742,20260602
3,2,0.003,0.003378471224064405,5.370395673895311e-06,9.239451119995186e-05,0.0015895934337527252,2,2.3277599993034,743,20260602
3,2,0.003,0.0018247487070222803,3.135412877131639e-05,0.0007339951755386466,0.01718271050181024,2,2.389995023702981,744,20260602
3,2,0.003,0.002293975073216681,5.764476199934107e-05,0.0012035537855314205,0.025128765640208047,2,3.0714967053151403,745,20260602
3,2,0.003,0.00404484674631034,5.933317692789097e-05,0.0009329246473544603,0.014668831886403104,2,2.3101547189865768,746,20260602
3,2,0.003,0.0023228628925198048,1.3965054789632937e-05,0.00028975494458431276,0.006012001325865543,2,2.3511108521647825,747,20260602
3,2,0.003,0.003345762979822985,8.682730311017231e-05,0.001501096893325693,0.025951420836979343,2,2.342484295350333,748,20260602
3,2,0.003,0.002418889605130735,5.33842278408238e-05,0.001085437799070518,0.022069724772717982,2,2.3506718678345986,749,20260602
3,2,0.003,0.004170575707269403,9.891872819122732e-05,0.0015317240075317946,0.023718243027889375,2,2.4872746445154794,750,20260602
3,2,0.003,0.00578786799441629,4.417815744418683e-05,0.0005806952717921546,0.007632889604048791,2,2.29839356540802,751,20260602
3,2,0.003,0.0039297276510083246,0.00014477168515137414,0.0023094172386451377,0.036840131939990126,2,2.2912507249644443,752,20260602
3,2,0.003,0.004523550735738152,9.417958246069948e-05,0.0014002869062601652,0.02081983555896412,2,2.2916037004908105,753,20260602
3,2,0.003,0.0033006423476251035,4.463656434165721e-05,0.0007769472360317199,0.013523599239334234,2,2.314198655709461,754,20260602
3,2,0.003,0.004448028037853331,0.00013142896525991473,0.00197064016700627,0.02954769262725777,2,2.788370525771322,755,20260602
3,2,0.003,0.004360515343297352,6.168396937474046e-05,0.0009341215760267419,0.014146027365677384,2,2.2871536718550893,756,20260602
3,2,0.003,0.003228707977783044,5.2350829060433774e-05,0.000921317202929199,0.016214172796258856,2,2.2932596411057107,757,20260602
3,2,0.003,0.0013879272805687546,9.510628014191308e-05,0.0025528531869845666,0.06852396481675882,2,2.3122704850557496,758,20260602
3,2,0.003,0.0037136168861613196,6.181370270035912e-05,0.0010143462082166867,0.016645148004013555,2,2.4867497952281425,759,20260602
3,2,0.003,0.005216330591952127,4.647309363916713e-05,0.0006434562593639033,0.008909154207148388,2,2.434813545753748,760,20260602
3,2,0.003,0.003360143895847855,4.447916588974597e-05,0.0007673220816721948,0.013237280089316733,2,2.3422105331126106,761,20260602
3,2,0.003,0.0029864584456984642,8.396994291399609e-05,0.0015365461890435297,0.02811689646475474,2,2.353853456905195,762,20260602
3,2,0.003,0.0022664563177958318,4.940502580955754e-05,0.0010377612591244,0.021798357824784724,2,2.5036253366139336,763,20260602
3,2,0.003,0.0037124683642565243,8.044601977748329e-05,0.0013203016944646968,0.021669146207955303,2,2.3218297640691183,764,20260602
3,2,0.003,0.003990657494573194,9.787090599848637e-05,0.0015492852314911705,0.024525007754130447,2,2.2960822242822356,765,20260602
3,2,0.003,0.002514165876569287,9.584542827954704e-05,0.0019115005993171651,0.03812215779904436,2,2.287178970608517,766,20260602
3,2,0.003,0.005622149812840171,9.580461782471286e-05,0.0012777186553285468,0.01704056651174771,2,2.291246093167189,767,20260602
3,2,0.003,0.0033297009436323655,8.898864172340423e-05,0.0015421689804602943,0.026725715981666107,2,2.771357468824992,768,20260602
3,2,0.003,0.0036802749259331005,5.036381809016842e-05,0.0008301919448915065,0.013684797767492637,2,2.3444869340522336,769,20260602
3,2,0.003,0.0033331538367222455,4.543881667254444e-05,0.0007870445821871224,0.01363237909151773,2,2.982781266480921,770,20260602
3,2,0.003,0.002464958080334969,1.1029380812650953e-05,0.00022215002320122323,0.004474469931412442,2,2.325930319125903,771,20260602
3,2,0.003,0.00542951275929243,9.221647823020725e-05,0.0012514920737125826,0.016984300860584924,2,2.5043154382350536,772,20260602
3,2,0.003,0.0034634712086239524,6.286217567614581e-05,0.0010681533751432115,0.018150050019073535,2,2.2887626339179934,773,20260602
3,2,0.003,0.003685749683489464,6.12920793017332e-05,0.0010095816222340658,0.016629474208814214,2,2.2877690935399335,774,20260602
3,2,0.003,0.0025635426828233355,6.270425721982759e-05,0.0012384450774335146,0.024460001247480226,2,2.3387156738389967,775,20260602
3,2,0.003,0.003288548815217111,2.7956479017870137e-05,0.00048750640593531717,0.008501159809003608,2,2.2901522084629953,776,20260602
3,2,0.003,0.004613308321689753,0.00012060321769542057,0.0017756307381027214,0.02614245770836454,2,2.403939205341159,777,20260602
3,2,0.003,0.0035886339107925034,4.852240546540414e-05,0.0008099864322348033,0.013521135527220327,2,2.3086138636674183,778,20260602
3,2,0.003,0.0028484087896989223,3.8481087203832676e-05,0.0007210181130908641,0.01350967857668356,2,2.3410625117320003,779,20260602
3,2,0.003,0.003242425447835927,5.4630150052599676e-05,0.0009593948740881729,0.016848544687144976,2,2.3080838745034513,780,20260602
3,2,0.003,0.003136464101602594,6.751820111437433e-05,0.0012055929572522051,0.021526852827639737,2,2.3065625155956986,781,20260602
3,2,0.003,0.003505622238582683,8.98643955386464e-05,0.0015177669784816501,0.02563436372282326,2,2.2986002022556646,782,20260602
3,2,0.003,0.005951772566746957,6.390550427618467e-05,0.0008283523383552908,0.010737222156846178,2,2.5674429492848043,783,20260602
3,2,0.003,0.0032733761563760524,7.429626979546129e-05,0.0012985810240067628,0.022697137831453666,2,2.367122809910833,784,20260602
3,2,0.003,0.004384227128780619,8.484084318826919e-05,0.0012813225033550277,0.01935137954676766,2,2.2880326745728157,785,20260602
3,2,0.003,0.004765634035703708,9.332927849908888e-05,0.001351940455393891,0.01958381147185751,2,2.2864519539608117,786,20260602
3,2,0.003,0.0039055688995501205,0.0001093148858646005,0.0017491906764248008,0.027989491077008627,2,2.499527326663666,787,20260602
3,2,0.003,0.004204315487813497,0.0001223227170534817,0.0018865115580385125,0.02909456186340979,2,2.7404053774037394,788,20260602
3,2,0.003,0.004527747698509469,8.18794696811378e-05,0.0012168412173758922,0.01808392939122744,2,2.2881515203668417,789,20260602
3,2,0.003,0.003151547649327303,2.811306317204223e-05,0.0005007791395476291,0.008920399213396935,2,2.3278501997675796,790,20260602
3,2,0.003,0.0028292758941629924,5.952485795395576e-05,0.00111907892771003,0.021038901888910867,2,2.3190696896528644,791,20260602
3,2,0.003,0.0050302751674507155,0.00021649563477460805,0.003052483132250938,0.04303852723117044,2,2.7385702982285354,792,20260602
3,2,0.003,0.0037888491875325133,7.715763582984633e-05,0.0012535026390618892,0.02036439879521708,2,3.062580705320821,793,20260602
3,2,0.003,0.004934951112941511,5.071928168695423e-05,0.0007219908053751016,0.010277565172620861,2,2.2923608099542245,794,20260602
3,2,0.003,0.0040417081899286385,7.080123631734899e-05,0.0011136747268687636,0.017517651693354706,2,2.3194713187939695,795,20260602
3,2,0.003,0.00454767104485352,0.00014038872128381804,0.002081793734240795,0.030870465321517104,2,2.311603862512944,796,20260602
